#{"t_start": 1770201107.09923, "env_id": "None"}
r,l,t
-24.514962,1,233.291931
-14.321013,1,233.293368
-11.705395,1,233.295249
100.0,1,233.296307
-26.309083,1,233.296307
-15.474662,1,233.300182
-16.595581,1,233.301246
-25.253343,1,233.303245
-9.593965,1,233.305247
-13.785661,1,233.306246
-10.7628,1,233.308222
-14.647255,1,233.310213
-22.774599,1,233.311213
100.0,1,233.313213
-31.20771,1,233.314212
-11.972603,1,233.314212
-17.540043,1,233.314212
-15.486972,1,233.314212
-8.084024,1,233.314212
100.0,1,233.314212
-43.460345,1,233.314212
-19.106396,1,233.314212
-9.783984,1,233.314212
100.0,1,233.314212
-29.344857,1,233.330215
-42.765042,1,233.330215
-51.361761,1,233.330215
-28.866195,1,233.330215
-9.817595,1,233.330215
-13.602695,1,233.346383
100.0,1,233.346383
100.0,1,233.346383
-23.945839,1,233.346383
-8.880163,1,233.346383
-37.498398,1,233.346383
-20.964687,1,233.355011
-32.046359,1,233.357024
-15.524903,1,233.359034
100.0,1,233.361043
-19.8817,1,233.362052
-7.085846,1,233.362052
-22.9102,1,233.362052
-18.782686,1,233.362052
-15.624748,1,233.362052
-7.888535,1,233.362052
-19.922658,1,233.362052
-19.332297,1,233.362052
100.0,1,233.362052
-17.807399,1,233.362052
-27.275302,1,233.378173
-30.485705,1,233.382094
100.0,1,233.382094
-19.671091,1,233.382094
-35.089047,1,233.382094
100.0,1,233.382094
-8.734888,1,233.382094
-32.496721,1,233.382094
100.0,1,233.395662
-12.352937,1,233.397011
-12.439845,1,233.399055
-8.110322,1,233.40022
-40.944563,1,233.40022
-9.380412,1,233.40022
-34.791707,1,233.405315
-23.152222,1,233.406308
-19.419406,1,233.408309
-26.794215,1,233.410316
100.0,1,233.411624
-14.078769,1,233.41373
-15.34265,1,233.414736
-8.829459,1,233.416721
-18.459836,1,233.41772
-31.159117,1,233.418735
-16.644512,1,233.418735
-22.622283,1,233.418735
-15.027003,1,233.418735
-18.759714,1,233.418735
-29.816146,1,233.418735
-8.818552,1,233.418735
-16.14525,1,233.418735
100.0,1,233.418735
-12.288266,1,233.418735
-9.145135,1,233.434641
-29.35207,1,233.434641
-12.227992,1,233.434641
-17.872111,1,233.434641
-22.252142,1,233.434641
-8.994135,1,233.434641
-41.333116,1,233.434641
-25.27832,1,233.434641
-9.058609,1,233.434641
-13.640251,1,233.434641
-23.074944,1,233.450754
-15.48264,1,233.450754
-36.084346,1,233.450754
-20.339038,1,233.450754
-6.91866,1,233.450754
-24.789419,1,233.450754
-28.075577,1,233.450754
-9.587386,1,233.450754
-35.579527,1,233.450754
100.0,1,233.450754
-14.125554,1,233.466496
-32.671766,1,233.466496
-20.593692,1,233.466496
-19.129809,1,233.466496
-11.13043,1,233.466496
100.0,1,233.466496
-33.438985,1,233.466496
100.0,1,233.466496
-36.997164,1,233.466496
-31.975682,1,233.466496
-10.283298,1,233.484761
-33.549906,1,233.484761
-37.420504,1,233.484761
-24.188092,1,233.484761
-24.830578,1,233.484761
-40.914158,1,233.484761
-18.7785,1,233.484761
-18.676788,1,233.484761
-12.204244,1,233.500254
-17.518892,1,233.501182
-21.861607,1,233.50386
-20.454016,1,233.504853
-20.285863,1,233.504853
-17.991515,1,233.508485
-26.930341,1,233.510629
-11.092013,1,233.511629
-12.302423,1,233.513623
-19.443746,1,233.515499
-35.612242,1,233.516841
-10.774648,1,233.518843
-11.904084,1,233.519841
100.0,1,233.521843
-19.083028,1,233.522629
-38.891322,1,233.524754
-25.860304,1,233.525747
-34.49455,1,233.527746
-12.307227,1,233.529295
-30.312123,1,233.531544
-22.895888,1,233.532545
-22.449708,1,233.534469
-10.601714,1,233.536367
-19.167027,1,233.536367
-24.767871,1,233.536367
-34.960985,1,233.536367
100.0,1,233.536367
-16.304053,1,233.536367
-18.170755,1,233.536367
-26.378607,1,233.536367
100.0,1,233.536367
100.0,1,233.536367
-12.635541,1,233.552123
-22.320755,1,233.552123
-22.33008,1,233.552123
-20.157487,1,233.552123
-28.107545,1,233.552123
-23.342603,1,233.569472
-15.027003,1,233.571483
-15.31415,1,233.575501
-30.657001,1,233.57751
-20.860871,1,233.581527
-23.386567,1,233.583278
-17.32496,1,233.585291
-24.739146,1,233.585291
-26.125304,1,233.585291
-22.025036,1,233.585291
-21.311077,1,233.585291
-21.595955,1,233.585291
-17.490337,1,233.585291
-11.08052,1,233.585291
-21.043071,1,233.585291
-18.159833,1,233.599466
100.0,1,233.599466
100.0,1,233.599466
-40.046044,1,233.599466
-18.634527,1,233.599466
-17.643184,1,233.617218
-18.719776,1,233.617777
-19.18966,1,233.620063
-11.457546,1,233.621399
-23.386567,1,233.621399
-24.348751,1,233.621399
-27.327335,1,233.626523
-21.761591,1,233.627639
-30.677786,1,233.629635
-25.058318,1,233.630641
-19.7933,1,233.632627
-8.913135,1,233.634739
-8.358051,1,233.635655
-13.390873,1,233.637704
-38.003747,1,233.639708
-38.153229,1,233.640709
-29.553214,1,233.640709
100.0,1,233.640709
-17.455893,1,233.640709
-17.656843,1,233.640709
-39.170884,1,233.640709
-27.798595,1,233.640709
-25.552224,1,233.640709
-8.492133,1,233.640709
-15.474848,1,233.640709
-19.554507,1,233.656533
100.0,1,233.656533
-11.368934,1,233.656533
-18.75531,1,233.656533
-33.245055,1,233.656533
-29.490588,1,233.656533
-38.9728,1,233.656533
-27.001032,1,233.656533
-17.631919,1,233.656533
-21.662903,1,233.656533
100.0,1,233.672688
-10.015559,1,233.673362
-8.135282,1,233.673362
-19.16543,1,233.673362
100.0,1,233.673362
-15.4397,1,233.673362
-26.654757,1,233.673362
-13.471072,1,233.673362
-32.531299,1,233.673362
-10.093104,1,233.673362
-36.620449,1,233.688524
-18.689658,1,233.690692
-9.91438,1,233.690692
-39.26806,1,233.69271
-13.032314,1,233.694722
-11.524856,1,233.696732
-11.011039,1,233.698741
-30.510766,1,233.698741
-42.296056,1,233.70075
-17.285195,1,233.702759
-20.598722,1,233.707194
-28.669279,1,233.709205
-10.158521,1,233.709205
-24.110146,1,233.709205
-27.397882,1,233.709205
-28.027057,1,233.709205
100.0,1,233.709205
-19.355013,1,233.709205
-57.387853,1,233.722044
-39.172631,1,233.724222
-25.017882,1,233.726085
-37.725321,1,233.727089
-8.766643,1,233.727089
-11.165427,1,233.73072
-19.36577,1,233.732822
-9.822514,1,233.733825
-9.564231,1,233.735825
-15.206234,1,233.737725
-19.760202,1,233.74092
-30.881234,1,233.743919
100.0,1,233.744922
-19.070721,1,233.744922
-23.167125,1,233.744922
-21.500292,1,233.744922
-10.82112,1,233.744922
-24.581999,1,233.761532
-18.985471,1,233.761532
-20.511163,1,233.761532
-25.58519,1,233.761532
-6.890429,1,233.761532
-16.053509,1,233.761532
-21.85171,1,233.761532
-21.595824,1,233.761532
-11.055641,1,233.776568
-13.120067,1,233.776568
-16.39922,1,233.776568
-24.312041,1,233.776568
-31.342748,1,233.776568
-22.312832,1,233.776568
-17.465288,1,233.776568
-18.831301,1,233.776568
-30.339359,1,233.776568
-36.268395,1,233.776568
100.0,1,233.792659
-21.916168,1,233.795555
-38.413031,1,233.795555
-15.109858,1,233.795555
100.0,1,233.795555
-12.986478,1,233.795555
-21.580854,1,233.795555
-11.376115,1,233.795555
-13.060205,1,233.795555
-26.887758,1,233.808683
-16.296419,1,233.808683
-40.744647,1,233.808683
-25.714036,1,233.808683
-9.2315,1,233.808683
-20.159348,1,233.808683
-25.754696,1,233.808683
-12.365203,1,233.808683
-29.674257,1,233.824783
-20.403358,1,233.826374
-17.079568,1,233.827714
-15.934773,1,233.829802
100.0,1,233.830675
-7.482555,1,233.830675
-39.869644,1,233.835276
-38.094757,1,233.837281
-20.548899,1,233.838279
-33.930136,1,233.840279
-11.989654,1,233.841278
-12.38799,1,233.843537
-15.255358,1,233.844534
-9.495077,1,233.846539
-14.453829,1,233.848538
-12.368461,1,233.849536
-36.040558,1,233.849536
-12.176226,1,233.849536
-20.669627,1,233.849536
-39.470345,1,233.849536
100.0,1,233.849536
-19.479006,1,233.849536
-8.592824,1,233.849536
-19.590379,1,233.849536
100.0,1,233.849536
-23.33953,1,233.865681
-16.685206,1,233.865681
100.0,1,233.868351
-18.124524,1,233.870364
-20.096058,1,233.872376
100.0,1,233.872376
-13.866003,1,233.874387
-43.639996,1,233.876398
-20.646369,1,233.878409
-13.115658,1,233.878409
-43.733772,1,233.881431
-27.150149,1,233.881431
-24.34604,1,233.881431
-15.252366,1,233.881431
-11.265261,1,233.881431
-30.685456,1,233.881431
100.0,1,233.890344
-26.235892,1,233.892358
-22.056225,1,233.894368
-20.265214,1,233.896376
-26.860493,1,233.898157
-23.377859,1,233.898157
-18.988252,1,233.898157
-19.777164,1,233.898157
-10.890081,1,233.898157
-31.298953,1,233.898157
-17.537489,1,233.898157
-14.481726,1,233.898157
-33.548963,1,233.898157
-23.041976,1,233.898157
-18.940528,1,233.915963
-19.875081,1,233.915963
-15.331288,1,233.915963
-14.612854,1,233.915963
-11.316123,1,233.915963
-8.467801,1,233.915963
-40.997429,1,233.915963
-16.113973,1,233.915963
-18.510572,1,233.915963
100.0,1,233.930684
-10.667429,1,233.931756
-34.184237,1,233.934108
-8.641275,1,233.935159
-22.186468,1,233.935159
100.0,1,233.939027
-15.114888,1,233.9401
-40.513957,1,233.942086
-17.067579,1,233.943086
100.0,1,233.945101
-30.364749,1,233.946504
-18.746097,1,233.947616
100.0,1,233.949556
-33.102956,1,233.951554
-51.788885,1,233.952554
-24.004429,1,233.953553
-27.023296,1,233.953553
-23.014657,1,233.953553
-45.165802,1,233.953553
-15.709673,1,233.953553
-33.166804,1,233.953553
100.0,1,233.953553
-15.743393,1,233.953553
-15.250793,1,233.953553
-22.993982,1,233.953553
-15.455473,1,233.970721
-11.106197,1,233.970721
-14.544848,1,233.970721
-26.445692,1,233.970721
-26.031277,1,233.970721
-32.467796,1,233.970721
-38.394167,1,233.970721
100.0,1,233.970721
-14.561482,1,233.970721
-14.264287,1,233.970721
100.0,1,233.985309
-29.027449,1,233.985309
-19.438284,1,233.985309
100.0,1,233.985309
100.0,1,233.985309
-8.711155,1,233.985309
-29.85239,1,233.985309
-14.524145,1,233.985309
100.0,1,233.985309
-30.156163,1,233.985309
-29.250804,1,234.001228
-20.475385,1,234.001228
-10.207557,1,234.001228
-47.446764,1,234.001228
-23.193758,1,234.001228
-29.374497,1,234.001228
100.0,1,234.001228
-15.50884,1,234.001228
-15.241335,1,234.001228
-27.052946,1,234.001228
-12.686491,1,234.019124
-40.859549,1,234.021139
-18.13051,1,234.023149
-18.220958,1,234.025157
-22.157252,1,234.025157
-38.470889,1,234.027167
-20.098218,1,234.029176
-17.326553,1,234.031185
-21.530118,1,234.032937
-14.726213,1,234.034894
-9.97758,1,234.035892
-25.043506,1,234.038526
-16.289833,1,234.038526
-11.793696,1,234.038526
-17.466497,1,234.043152
-35.775537,1,234.044302
-29.509607,1,234.044302
100.0,1,234.044302
-12.898792,1,234.050288
-12.344438,1,234.052354
-8.199376,1,234.053347
-14.193395,1,234.055346
-23.18074,1,234.057116
-27.451361,1,234.058212
-25.862726,1,234.060342
-25.233842,1,234.061341
-9.250248,1,234.063339
-35.32025,1,234.064289
-14.31969,1,234.064289
-17.065076,1,234.064289
100.0,1,234.064289
-22.946178,1,234.064289
-10.536612,1,234.064289
100.0,1,234.064289
-37.727016,1,234.064289
-10.823797,1,234.064289
-43.255276,1,234.064289
-16.491758,1,234.080169
-16.260468,1,234.080169
-8.797535,1,234.080169
-16.419483,1,234.080169
-16.791781,1,234.080169
100.0,1,234.080169
-8.689336,1,234.080169
-16.733406,1,234.080169
-24.620938,1,234.080169
-22.203772,1,234.080169
-17.805522,1,234.096312
-5.232721,1,234.096312
-26.607304,1,234.096312
-29.395734,1,234.096312
-12.739312,1,234.096312
-39.890269,1,234.096312
-17.85991,1,234.096312
-22.946931,1,234.096312
-23.965097,1,234.096312
100.0,1,234.096312
-29.583128,1,234.11235
-8.735048,1,234.11235
-12.442569,1,234.11235
-8.853982,1,234.11235
-13.24144,1,234.11235
-17.648012,1,234.11235
-19.905443,1,234.11235
-17.693239,1,234.11235
-8.900685,1,234.11235
-8.57679,1,234.11235
-17.477841,1,234.128513
-36.236849,1,234.131594
-26.794215,1,234.131594
-27.116325,1,234.131594
-11.107745,1,234.131594
-24.413534,1,234.131594
-13.974575,1,234.131594
-8.519363,1,234.131594
-11.41093,1,234.131594
-15.32716,1,234.145363
-21.532619,1,234.148872
-11.987103,1,234.150256
-16.542837,1,234.151255
-15.126136,1,234.15449
-42.743197,1,234.155989
-8.230587,1,234.157985
-8.157386,1,234.159001
-9.141759,1,234.16099
-16.733943,1,234.162449
-9.681864,1,234.164452
-8.693978,1,234.165441
-44.979283,1,234.167448
-15.588166,1,234.168487
100.0,1,234.170614
-26.870901,1,234.171619
-27.289815,1,234.173625
-17.023334,1,234.175629
-33.719468,1,234.175629
-10.648603,1,234.175629
-15.622047,1,234.175629
-28.954237,1,234.175629
-16.152806,1,234.175629
-18.124524,1,234.175629
-11.596052,1,234.175629
-23.068309,1,234.175629
-27.040597,1,234.175629
-19.602325,1,234.191508
-20.451461,1,234.191508
-12.210068,1,234.191508
-31.818713,1,234.191508
-17.547286,1,234.191508
-29.632826,1,234.191508
-22.130363,1,234.191508
-18.897409,1,234.191508
-25.353819,1,234.191508
-10.656902,1,234.191508
-19.311238,1,234.207639
100.0,1,234.207639
-13.057777,1,234.207639
-15.126136,1,234.207639
-22.895328,1,234.207639
-39.693053,1,234.223537
-15.190813,1,234.224605
-21.626691,1,234.224605
-33.227098,1,234.224605
-39.706451,1,234.224605
-20.062046,1,234.224605
-31.022927,1,234.224605
-14.713709,1,234.224605
-25.192967,1,234.224605
-18.881485,1,234.224605
-19.193124,1,234.245366
-25.838615,1,234.245366
-17.284318,1,234.245366
-18.005709,1,234.245366
-13.220165,1,234.245366
-9.54198,1,234.245366
100.0,1,234.255219
-19.26477,1,234.257424
-18.659467,1,234.259703
-34.277401,1,234.261323
-26.800928,1,234.261323
100.0,1,234.261323
-15.304739,1,234.265721
-12.854799,1,234.266786
-20.159348,1,234.268781
-22.128493,1,234.270782
-20.542926,1,234.27178
-16.175498,1,234.274058
-15.622047,1,234.275143
-20.492995,1,234.277134
-22.111924,1,234.278131
-12.282747,1,234.280137
-29.13375,1,234.280137
100.0,1,234.280137
-10.709744,1,234.280137
-15.264533,1,234.280137
-22.649877,1,234.280137
-18.740725,1,234.280137
-16.037621,1,234.280137
-15.95621,1,234.280137
-27.272234,1,234.280137
-11.017584,1,234.296054
-20.451461,1,234.298068
-36.436416,1,234.298068
100.0,1,234.30008
-21.321995,1,234.302089
-26.956729,1,234.304098
-9.881554,1,234.306106
-14.442299,1,234.306106
-22.111924,1,234.308115
100.0,1,234.310124
100.0,1,234.311879
-25.61893,1,234.311879
100.0,1,234.311879
-15.591836,1,234.311879
-35.48118,1,234.311879
100.0,1,234.311879
-24.143235,1,234.311879
-30.501811,1,234.311879
-11.765583,1,234.311879
-17.804228,1,234.311879
-19.977773,1,234.328023
-11.599707,1,234.328023
-27.750816,1,234.328023
-21.665099,1,234.328023
-9.714221,1,234.328023
-34.552453,1,234.328023
-28.291725,1,234.328023
-37.09762,1,234.328023
-15.522834,1,234.328023
-15.975298,1,234.328023
-9.741319,1,234.345899
-44.141806,1,234.347911
-21.343357,1,234.347911
100.0,1,234.347911
-20.933492,1,234.347911
-34.189109,1,234.347911
-17.313453,1,234.347911
-18.412239,1,234.347911
-22.803084,1,234.347911
-22.065458,1,234.359914
-14.160444,1,234.362224
100.0,1,234.366197
-22.368394,1,234.367983
100.0,1,234.369802
-25.65333,1,234.369802
-20.160636,1,234.369802
-21.403974,1,234.369802
-22.191132,1,234.376591
-37.880352,1,234.37865
-12.54614,1,234.38066
-8.910051,1,234.381654
-17.210592,1,236.12251
100.0,1,236.123552
-25.838615,1,236.125558
-12.899649,1,236.126498
-17.948922,1,236.128558
-14.420414,1,236.130556
100.0,1,236.13347
-15.986832,1,236.13347
-14.511649,1,236.13347
-23.989663,1,236.13347
-15.225287,1,236.13347
-29.895975,1,236.13347
-25.385381,1,236.149415
-15.748838,1,236.151403
-28.85004,1,236.15342
-22.699762,1,236.15342
-24.813744,1,236.15342
-18.241651,1,236.15342
-20.329743,1,236.15342
-24.205374,1,236.15342
-22.663273,1,236.15342
-27.62906,1,236.15342
-11.228015,1,236.165577
-24.313334,1,236.167595
-14.794022,1,236.169606
-9.077514,1,236.171615
-19.894422,1,236.171615
-24.391736,1,236.173626
-38.984836,1,236.175635
-16.798528,1,236.177643
-26.125695,1,236.177643
-10.422393,1,236.179651
-15.721275,1,236.181403
-11.75707,1,236.181403
-24.396327,1,236.181403
-24.07433,1,236.181403
-19.23389,1,236.181403
-11.96159,1,236.181403
-19.002314,1,236.181403
-29.754213,1,236.181403
-18.198478,1,236.181403
-9.075387,1,236.199535
-16.411422,1,236.20187
-34.633914,1,236.20418
-19.205163,1,236.20418
-11.407507,1,236.20418
-19.851784,1,236.20418
-25.648784,1,236.210838
-25.274066,1,236.211845
-17.976509,1,236.213842
-19.420239,1,236.214839
-18.404158,1,236.216763
-23.327828,1,236.218873
-10.693849,1,236.219872
-12.992055,1,236.221872
-33.777099,1,236.222872
-38.060054,1,236.223871
-20.490545,1,236.223871
100.0,1,236.223871
-33.685366,1,236.223871
-15.676903,1,236.223871
-13.496278,1,236.223871
-13.647538,1,236.223871
-21.991866,1,236.223871
-23.249156,1,236.223871
-20.274364,1,236.223871
100.0,1,236.239691
-19.805595,1,236.241709
-12.651911,1,236.243727
-15.371975,1,236.243727
-26.487489,1,236.245739
-32.208882,1,236.247752
100.0,1,236.249761
-10.580079,1,236.251769
-18.040488,1,236.251769
-11.117362,1,236.253777
-9.052785,1,236.255529
-18.788456,1,236.255529
-24.430717,1,236.255529
-10.71962,1,236.255529
-33.190395,1,236.255529
-21.057275,1,236.255529
-20.503114,1,236.255529
-9.871742,1,236.255529
-18.741363,1,236.255529
-16.468562,1,236.255529
-15.424516,1,236.271289
-9.943538,1,236.271289
-16.760856,1,236.271289
-22.861446,1,236.271289
-24.142553,1,236.271289
-8.280001,1,236.271289
-20.816434,1,236.271289
-8.383561,1,236.271289
-21.373895,1,236.271289
-29.070883,1,236.287219
-17.931818,1,236.29103
-15.356532,1,236.293021
-30.743949,1,236.294225
-19.612161,1,236.296218
100.0,1,236.297224
-19.576083,1,236.29922
-43.792149,1,236.301199
-8.097688,1,236.303497
-12.869023,1,236.304499
-25.781862,1,236.306498
-20.159348,1,236.307325
-41.701271,1,236.307325
-14.495439,1,236.307325
-25.883779,1,236.313821
-31.219689,1,236.31483
-12.021518,1,236.31483
-7.997448,1,236.321788
-9.592661,1,236.323842
-15.383462,1,236.325858
-36.280455,1,236.328193
-16.800966,1,236.330341
-20.7645,1,236.331342
-19.678354,1,236.333343
-14.927887,1,236.335345
-22.519817,1,236.335345
-10.505804,1,236.335345
-16.36909,1,236.335345
-13.839412,1,236.335345
-18.970292,1,236.335345
-12.090596,1,236.335345
-12.810964,1,236.335345
-24.959848,1,236.335345
-15.228164,1,236.335345
-17.924916,1,236.351194
-16.281858,1,236.351194
-10.698915,1,236.351194
-18.335575,1,236.351194
-19.417063,1,236.351194
-8.260487,1,236.351194
-27.856337,1,236.351194
-13.587727,1,236.351194
-16.261033,1,236.351194
-15.662645,1,236.351194
-15.804884,1,236.366942
-13.968385,1,236.370979
100.0,1,236.372993
100.0,1,236.377014
-22.895888,1,236.377014
-28.498829,1,236.382645
-14.955651,1,236.382645
-31.82992,1,236.382645
-22.070315,1,236.382645
-25.486424,1,236.382645
-18.100332,1,236.382645
-24.64185,1,236.382645
-8.68897,1,236.382645
-17.723914,1,236.382645
-21.886565,1,236.382645
-9.605075,1,236.39871
-23.642576,1,236.39871
-40.52265,1,236.39871
-20.938968,1,236.39871
-9.266303,1,236.39871
100.0,1,236.39871
-44.306796,1,236.39871
-8.48283,1,236.39871
-43.418777,1,236.39871
-34.305419,1,236.414754
100.0,1,236.417179
-29.735115,1,236.419061
-17.752373,1,236.42047
-16.39922,1,236.421462
-22.621647,1,236.425171
-31.242053,1,236.42632
-16.023257,1,236.428311
-26.127659,1,236.42931
100.0,1,236.431311
-32.138246,1,236.433282
-15.475058,1,236.434274
100.0,1,236.436281
-14.665648,1,236.437273
-33.905539,1,236.439239
-36.43106,1,236.439239
-38.402238,1,236.439239
-18.102857,1,236.439239
100.0,1,236.439239
-17.235756,1,236.439239
-9.520862,1,236.439239
-14.481291,1,236.439239
-17.221637,1,236.439239
-20.231281,1,236.439239
-13.339999,1,236.455106
-25.251641,1,236.455106
-20.683997,1,236.455106
-17.022107,1,236.455106
100.0,1,236.455106
100.0,1,236.455106
-40.922432,1,236.455106
-8.431582,1,236.455106
-15.988353,1,236.455106
-19.867549,1,236.455106
-11.654554,1,236.471258
-12.123712,1,236.471258
-33.288914,1,236.471258
-21.390514,1,236.471258
-14.242278,1,236.471258
-13.892738,1,236.471258
-13.088089,1,236.471258
-27.396521,1,236.471258
-42.678547,1,236.471258
100.0,1,236.471258
-18.945883,1,236.487422
-45.02328,1,236.487422
-32.444002,1,236.487422
-31.747014,1,236.487422
100.0,1,236.487422
-9.681592,1,236.487422
-11.947874,1,236.487422
-7.937089,1,236.487422
100.0,1,236.509629
-16.913776,1,236.511637
-12.465642,1,236.515655
-11.991033,1,236.519415
-32.73373,1,236.521323
-18.664694,1,236.523678
100.0,1,236.524837
-43.561151,1,236.525841
-23.88347,1,236.525841
